Time,Muscle,Side,MQ(0-100),MQ(raw),Fat %
2018-12-23T08:01:48.861Z, biceps, l, 95.808, 139.65247, 10.1
2018-12-23T08:01:34.283Z, biceps, r, 95.72979, 139.55945, 9.9
2018-12-23T08:01:20.643Z, abs, l, 98.8878, 168.65215, 7
2018-12-23T08:01:06.113Z, abs, r, 98.46585, 164.66156, 8.3
2018-12-16T09:16:49.445Z, total, r, 99.53455, 163.53552, 8.3
2018-12-16T09:16:43.300Z, upper_back, l, 99.27672, 157.97159, 8.1
2018-12-16T09:16:17.643Z, upper_back, r, 98.916306, 155.80046, 8.1
2018-12-16T09:15:13.932Z, triceps, l, 98.00811, 156.11536, 10
2018-12-16T09:14:54.804Z, triceps, r, 97.26795, 153.59811, 10.2
2018-12-16T09:14:34.152Z, shoulders, l, 98.88408, 152.19316, 9.3
2018-12-16T09:14:15.475Z, shoulders, r, 98.6037, 150.747, 9.6
2018-12-16T09:13:58.191Z, quads, l, 98.741615, 162.55731, 9
2018-12-16T09:13:24.810Z, quads, r, 99.045906, 165.26147, 7.9
2018-12-16T09:13:06.136Z, lower_back, l, 99.44626, 158.12796, 8.6
2018-12-16T09:12:48.992Z, lower_back, r, 99.640724, 161.62817, 7.7
2018-12-16T09:12:30.362Z, hamstrings, l, 99.58971, 162.12848, 8.7
2018-12-16T09:12:12.891Z, hamstrings, r, 99.38131, 159.11249, 9.2
2018-12-16T09:11:55.571Z, glutes, l, 98.36451, 140.66393, 11.2
2018-12-16T09:11:25.644Z, glutes, r, 99.51318, 149.97375, 9.6
2018-12-16T09:11:01.667Z, forearms, l, 78.6673, 123.60019, 10.7
2018-12-16T09:10:47.035Z, forearms, r, 93.16689, 129.13426, 9.4
2018-12-16T09:10:32.733Z, chest, l, 98.76024, 160.56415, 9.4
2018-12-16T09:09:49.130Z, chest, r, 98.329865, 157.54991, 10.4
2018-12-16T09:09:28.206Z, calves, l, 96.09455, 135.45102, 11.7
2018-12-16T09:09:07.457Z, calves, r, 97.855835, 138.2019, 10
2018-12-16T09:08:49.323Z, biceps, l, 97.23288, 141.69724, 9.6
2018-12-16T09:08:32.945Z, biceps, r, 98.7885, 145.59818, 8.8
2018-12-16T09:08:17.688Z, abs, l, 99.18262, 172.43863, 6.7
2018-12-16T09:08:01.492Z, abs, r, 99.13517, 171.74698, 6.8
2018-12-09T07:57:25.795Z, total, r, 99.216415, 159.30379, 9.2
2018-12-09T07:57:23.698Z, upper_back, l, 99.564514, 160.67343, 7.9
2018-12-09T07:56:52.015Z, upper_back, r, 99.57109, 160.75417, 7.8
2018-12-09T07:55:58.018Z, triceps, l, 97.66632, 154.8599, 10.3
2018-12-09T07:55:41.052Z, triceps, r, 96.58157, 151.77774, 11.1
2018-12-09T07:55:23.055Z, shoulders, l, 99.16792, 154.07303, 8.7
2018-12-09T07:55:06.270Z, shoulders, r, 99.08734, 153.48247, 9.5
2018-12-09T07:54:50.520Z, quads, l, 98.41421, 160.27975, 8.8
2018-12-09T07:54:33.014Z, quads, r, 97.555725, 155.95474, 9.2
2018-12-09T07:54:14.884Z, lower_back, l, 99.65806, 162.02728, 8
2018-12-09T07:54:00.929Z, lower_back, r, 99.50855, 159.09529, 8.3
2018-12-09T07:53:44.418Z, hamstrings, l, 99.72765, 165.1248, 8.2
2018-12-09T07:53:05.222Z, hamstrings, r, 99.64306, 163.1483, 8.7
2018-12-09T07:52:47.267Z, glutes, l, 98.42529, 140.95984, 10.8
2018-12-09T07:52:31.879Z, glutes, r, 98.74407, 142.71826, 10.5
2018-12-09T07:52:14.465Z, forearms, l, 79.525505, 123.85765, 11.1
2018-12-09T07:51:57.582Z, forearms, r, 83.5098, 125.15262, 10.3
2018-12-09T07:51:42.690Z, chest, l, 98.95886, 162.31639, 9.4
2018-12-09T07:51:24.558Z, chest, r, 99.42597, 168.23763, 8.8
2018-12-09T07:50:45.583Z, calves, l, 97.51469, 137.53592, 10.1
2018-12-09T07:50:28.355Z, calves, r, 96.62427, 136.13242, 10.7
2018-12-09T07:50:11.434Z, biceps, l, 98.14369, 143.60248, 9.6
2018-12-09T07:49:56.087Z, biceps, r, 92.27698, 136.43567, 11.3
2018-12-09T07:49:37.819Z, abs, l, 98.40882, 164.20575, 7.7
2018-12-09T07:49:09.019Z, abs, r, 99.01741, 170.1789, 7.1
2018-12-02T07:37:09.772Z, total, r, 99.56721, 164.12395, 8.2
2018-12-02T07:37:07.608Z, upper_back, l, 99.318596, 158.29031, 8
2018-12-02T07:36:24.950Z, upper_back, r, 97.23657, 150.6543, 9
2018-12-02T07:35:55.703Z, triceps, l, 98.10708, 156.51707, 10.5
2018-12-02T07:35:40.128Z, triceps, r, 98.00133, 156.08855, 9.3
2018-12-02T07:35:24.696Z, shoulders, l, 97.86539, 147.97345, 9.6
2018-12-02T07:35:11.507Z, shoulders, r, 99.134865, 153.82425, 9.2
2018-12-02T07:34:57.198Z, quads, l, 98.90272, 163.89818, 9.1
2018-12-02T07:34:36.457Z, quads, r, 99.311806, 168.42944, 7.5
2018-12-02T07:34:01.852Z, lower_back, l, 99.70724, 163.27945, 7.9
2018-12-02T07:33:45.878Z, lower_back, r, 99.47282, 158.52652, 8.1
2018-12-02T07:33:31.793Z, hamstrings, l, 99.412796, 159.49698, 8.8
2018-12-02T07:33:16.672Z, hamstrings, r, 99.46277, 160.15099, 9.1
2018-12-02T07:33:00.830Z, glutes, l, 98.36582, 140.6702, 10.8
2018-12-02T07:32:45.127Z, glutes, r, 98.730644, 142.63593, 10.7
2018-12-02T07:32:28.251Z, forearms, l, 86.24715, 126.10051, 9.7
2018-12-02T07:32:14.126Z, forearms, r, 96.10765, 131.23935, 8.8
2018-12-02T07:32:00.080Z, chest, l, 99.42265, 168.1806, 8.9
2018-12-02T07:31:44.695Z, chest, r, 98.628006, 159.5427, 10
2018-12-02T07:31:05.542Z, calves, l, 97.25626, 137.08612, 11.2
2018-12-02T07:30:48.177Z, calves, r, 96.87915, 136.49554, 10.5
2018-12-02T07:30:30.532Z, biceps, l, 92.86098, 136.8702, 10.9
2018-12-02T07:30:14.782Z, biceps, r, 94.738335, 138.49329, 11.8
2018-12-02T07:29:59.933Z, abs, l, 97.02783, 156.26852, 9.3
2018-12-02T07:29:38.788Z, abs, r, 98.81357, 167.85385, 7.4
2018-11-25T08:12:48.048Z, total, r, 99.58867, 164.53525, 8.1
2018-11-25T08:12:45.911Z, upper_back, l, 99.26918, 157.91617, 7.7
2018-11-25T08:12:13.802Z, upper_back, r, 99.05802, 156.5553, 7.7
2018-11-25T08:11:27.433Z, triceps, l, 99.09997, 162.28587, 8.6
2018-11-25T08:11:12.317Z, triceps, r, 98.1515, 156.70392, 9.3
2018-11-25T08:10:48.690Z, shoulders, l, 98.99151, 152.84303, 9
2018-11-25T08:10:27.812Z, shoulders, r, 98.762535, 151.52744, 10.1
2018-11-25T08:10:14.488Z, quads, l, 98.91143, 163.976, 8.4
2018-11-25T08:09:59.236Z, quads, r, 99.043236, 165.23428, 8.2
2018-11-25T08:09:42.272Z, lower_back, l, 99.784294, 165.7385, 7.6
2018-11-25T08:09:27.106Z, lower_back, r, 99.7405, 164.2511, 7.7
2018-11-25T08:09:07.170Z, hamstrings, l, 99.72346, 165.01323, 8.7
2018-11-25T08:08:52.277Z, hamstrings, r, 99.74002, 165.46405, 8.2
2018-11-25T08:08:34.278Z, glutes, l, 98.741, 142.69934, 10.8
2018-11-25T08:08:04.442Z, glutes, r, 97.98919, 139.04074, 11.5
2018-11-25T08:07:46.353Z, forearms, l, 73.833565, 122.15007, 11.1
2018-11-25T08:07:31.413Z, forearms, r, 88.7768, 127.06016, 10.2
2018-11-25T08:07:16.292Z, chest, l, 99.32095, 166.57347, 8.8
2018-11-25T08:06:24.363Z, chest, r, 99.4217, 168.16434, 9
2018-11-25T08:06:03.305Z, calves, l, 98.38362, 139.46164, 10.3
2018-11-25T08:05:45.125Z, calves, r, 98.7525, 140.60324, 9.4
2018-11-25T08:05:26.494Z, biceps, l, 95.92896, 139.79941, 9.6
2018-11-25T08:05:11.867Z, biceps, r, 92.974686, 136.958, 10.5
2018-11-25T08:04:57.336Z, abs, l, 99.17539, 172.33078, 6.7
2018-11-25T08:04:37.941Z, abs, r, 99.129555, 171.66754, 6.9
2018-11-18T07:50:20.706Z, upper_back, l, 97.68703, 151.65161, 9
2018-11-18T07:49:19.852Z, total, r, 99.579605, 164.35896, 8.4
2018-11-18T07:49:17.968Z, upper_back, l, 98.002335, 152.46475, 9
2018-11-18T07:47:29.845Z, triceps, l, 98.12482, 156.59119, 10.5
2018-11-18T07:47:14.676Z, triceps, r, 98.56418, 158.67938, 9.9
2018-11-18T07:46:56.591Z, shoulders, l, 99.00705, 152.94258, 9.7
2018-11-18T07:46:41.465Z, shoulders, r, 98.913124, 152.36264, 9.8
2018-11-18T07:46:06.010Z, quads, l, 99.12274, 166.07771, 8.2
2018-11-18T07:45:49.225Z, quads, r, 99.24559, 167.54079, 7.4
2018-11-18T07:45:29.876Z, lower_back, l, 99.642914, 161.67755, 8
2018-11-18T07:45:14.531Z, lower_back, r, 99.64514, 161.72809, 8
2018-11-18T07:44:49.507Z, hamstrings, l, 99.41684, 159.54773, 9.5
2018-11-18T07:44:34.662Z, hamstrings, r, 99.39503, 159.27753, 8.8
2018-11-18T07:44:12.970Z, glutes, l, 96.923386, 135.63762, 11.8
2018-11-18T07:43:55.238Z, glutes, r, 98.729004, 142.62592, 10.3
2018-11-18T07:43:34.273Z, forearms, l, 87.79253, 126.673836, 10.1
2018-11-18T07:43:15.956Z, forearms, r, 94.0541, 129.67206, 9.2
2018-11-18T07:43:00.112Z, chest, l, 99.50936, 169.7887, 8.9
2018-11-18T07:42:37.169Z, chest, r, 99.62383, 172.40732, 8.1
2018-11-18T07:42:16.916Z, calves, l, 95.06659, 134.33517, 10.4
2018-11-18T07:41:57.567Z, calves, r, 99.16598, 142.35956, 8.9
2018-11-18T07:41:27.146Z, biceps, l, 92.04442, 136.26962, 11.3
2018-11-18T07:41:05.408Z, biceps, r, 97.848854, 142.9042, 10.6
2018-11-18T07:40:28.328Z, abs, l, 99.25669, 173.60123, 6.6
2018-11-18T07:39:05.897Z, abs, r, 98.71408, 166.85675, 7.6
2018-11-11T07:10:17.475Z, total, r, 99.58875, 164.53683, 8.5
2018-11-11T07:10:11.238Z, upper_back, l, 99.693115, 162.52791, 7.4
2018-11-11T07:09:48.648Z, upper_back, r, 98.422646, 153.76273, 8.3
2018-11-11T07:09:14.854Z, triceps, l, 97.84024, 155.47533, 9.6
2018-11-11T07:08:56.314Z, triceps, r, 97.51401, 154.35532, 10.4
2018-11-11T07:08:37.866Z, shoulders, l, 98.232155, 149.21198, 9.8
2018-11-11T07:08:20.140Z, shoulders, r, 99.34251, 155.57266, 8.7
2018-11-11T07:08:04.612Z, quads, l, 98.695724, 162.20578, 9.1
2018-11-11T07:07:47.868Z, quads, r, 98.90993, 163.96255, 8.9
2018-11-11T07:07:30.775Z, lower_back, l, 99.50068, 158.96661, 8.5
2018-11-11T07:07:13.221Z, lower_back, r, 99.53092, 159.47253, 8.4
2018-11-11T07:06:55.269Z, hamstrings, l, 99.7012, 164.44788, 7.9
2018-11-11T07:06:21.881Z, hamstrings, r, 99.30436, 158.24835, 9.4
2018-11-11T07:06:00.771Z, glutes, l, 99.0044, 144.51065, 10.3
2018-11-11T07:05:11.587Z, glutes, r, 99.297066, 147.1773, 10.5
2018-11-11T07:04:39.459Z, forearms, l, 75.96021, 122.78806, 10.1
2018-11-11T07:04:23.932Z, forearms, r, 85.32119, 125.77202, 10.1
2018-11-11T07:04:08.361Z, chest, l, 99.472275, 169.06909, 8.4
2018-11-11T07:03:49.017Z, chest, r, 98.73063, 160.32655, 9.6
2018-11-11T07:03:08.836Z, calves, r, 93.73178, 133.15253, 11.2
2018-11-11T07:02:48.450Z, biceps, l, 94.75477, 138.50949, 10.9
2018-11-11T07:02:31.439Z, biceps, r, 95.32999, 139.10606, 10.4
2018-11-11T07:02:15.643Z, abs, l, 99.208336, 172.83014, 7
2018-11-11T07:01:59.670Z, abs, r, 99.35283, 175.29262, 6.5
2018-11-04T07:24:15.146Z, total, r, 99.690895, 166.84163, 8.3
2018-11-04T07:24:08.912Z, upper_back, l, 98.642654, 154.58134, 8.3
2018-11-04T07:23:26.832Z, upper_back, r, 97.88563, 152.15051, 8.6
2018-11-04T07:22:58.933Z, triceps, l, 98.91057, 160.81705, 8.8
2018-11-04T07:22:34.276Z, triceps, r, 98.74396, 159.71754, 9.5
2018-11-04T07:22:04.083Z, shoulders, l, 99.10395, 153.59987, 9.2
2018-11-04T07:21:45.769Z, shoulders, r, 97.01068, 145.72601, 11.3
2018-11-04T07:21:30.333Z, quads, l, 98.98124, 164.6227, 9.1
2018-11-04T07:21:14.987Z, quads, r, 99.01926, 164.99324, 8.2
2018-11-04T07:20:58.562Z, lower_back, l, 99.6342, 161.48297, 8
2018-11-04T07:20:43.398Z, lower_back, r, 99.542625, 159.67705, 8.5
2018-11-04T07:20:24.047Z, hamstrings, l, 99.5162, 160.92017, 9
2018-11-04T07:19:47.600Z, hamstrings, r, 99.467255, 160.21259, 9.2
2018-11-04T07:19:31.536Z, glutes, l, 98.58192, 141.77606, 10.6
2018-11-04T07:19:11.733Z, glutes, r, 99.06542, 144.99677, 10.7
2018-11-04T07:18:52.252Z, forearms, l, 80.11972, 124.03891, 10.3
2018-11-04T07:18:32.046Z, forearms, r, 88.34107, 126.88678, 10.8
2018-11-04T07:18:16.474Z, chest, l, 99.26642, 165.8068, 9.4
2018-11-04T07:17:40.566Z, chest, r, 99.60194, 171.85017, 8.9
2018-11-04T07:17:18.333Z, calves, l, 96.85809, 136.46454, 10.5
2018-11-04T07:16:26.586Z, calves, r, 97.36076, 137.26306, 10.6
2018-11-04T07:15:54.370Z, biceps, l, 93.921715, 137.737, 11
2018-11-04T07:15:39.115Z, biceps, r, 94.90013, 138.65474, 11
2018-11-04T07:15:24.894Z, abs, l, 99.29813, 174.30217, 6.7
2018-11-04T07:15:10.629Z, abs, r, 99.37993, 175.81413, 7.1
2018-10-28T07:08:38.081Z, total, r, 99.60182, 164.79779, 8.5
2018-10-28T07:08:35.972Z, upper_back, l, 97.13106, 150.44267, 9.4
2018-10-28T07:08:13.795Z, upper_back, r, 99.35669, 158.59744, 8
2018-10-28T07:07:53.498Z, triceps, l, 97.81964, 155.40005, 10.5
2018-10-28T07:07:28.430Z, triceps, r, 98.26571, 157.20468, 10.1
2018-10-28T07:07:10.608Z, shoulders, l, 99.0856, 153.47028, 8.8
2018-10-28T07:06:55.002Z, shoulders, r, 98.54946, 150.50003, 9.9
2018-10-28T07:06:38.660Z, quads, l, 98.533745, 161.0538, 9.3
2018-10-28T07:06:20.661Z, quads, r, 98.5206, 160.96577, 8.6
2018-10-28T07:06:05.316Z, lower_back, l, 99.48507, 158.71716, 8.7
2018-10-28T07:05:37.367Z, lower_back, r, 99.71451, 163.482, 8
2018-10-28T07:04:59.933Z, hamstrings, l, 99.19071, 157.13028, 9.5
2018-10-28T07:04:38.872Z, hamstrings, r, 99.542206, 161.32564, 9.5
2018-10-28T07:04:11.598Z, glutes, l, 97.678825, 137.9027, 11.5
2018-10-28T07:03:25.933Z, glutes, r, 99.103264, 145.314, 10.3
2018-10-28T07:03:05.683Z, forearms, l, 83.32574, 125.090996, 10.1
2018-10-28T07:02:51.415Z, forearms, r, 90.81595, 127.93433, 9.8
2018-10-28T07:02:26.258Z, chest, l, 99.14028, 164.22842, 9.2
2018-10-28T07:01:42.111Z, chest, r, 98.82393, 161.09439, 9.4
2018-10-28T07:01:03.825Z, calves, l, 96.57716, 136.06805, 10.5
2018-10-28T07:00:46.182Z, calves, r, 96.50872, 135.97595, 10.1
2018-10-28T07:00:19.856Z, biceps, l, 98.003845, 143.2591, 9.7
2018-10-28T07:00:04.690Z, biceps, r, 96.04667, 139.94615, 10
2018-10-28T06:59:52.312Z, abs, l, 99.32479, 174.77507, 6.8
2018-10-28T06:59:37.019Z, abs, r, 99.40038, 176.2229, 6.6
2018-10-28T06:56:53.173Z, biceps, r, 92.53139, 136.62173, 10.1
2018-10-28T06:56:35.219Z, abs, l, 98.85193, 168.26007, 7.3
2018-10-28T06:55:57.873Z, abs, r, 99.44615, 177.18967, 6.3
2018-10-21T04:58:29.948Z, total, r, 99.55233, 163.85059, 8.5
2018-10-21T04:58:27.636Z, upper_back, l, 98.96456, 156.04611, 8.1
2018-10-21T04:58:04.512Z, upper_back, r, 99.623276, 161.4422, 7.2
2018-10-21T04:57:38.051Z, triceps, l, 98.26614, 157.20663, 9.4
2018-10-21T04:57:06.414Z, triceps, r, 98.490585, 158.29019, 9.4
2018-10-21T04:56:51.252Z, shoulders, l, 99.363625, 155.78003, 9.7
2018-10-21T04:56:31.269Z, shoulders, r, 99.566055, 158.20502, 8.3
2018-10-21T04:56:13.856Z, quads, l, 99.07049, 165.51538, 8.4
2018-10-21T04:55:58.781Z, quads, r, 98.99256, 164.73164, 8.3
2018-10-21T04:55:37.317Z, lower_back, l, 99.927864, 174.52985, 7.3
2018-10-21T04:55:20.758Z, lower_back, r, 99.7303, 163.9406, 7.5
2018-10-21T04:54:57.360Z, hamstrings, l, 99.37435, 159.03012, 9.2
2018-10-21T04:54:42.193Z, hamstrings, r, 99.550285, 161.45618, 8.8
2018-10-21T04:54:22.036Z, glutes, l, 99.494514, 149.68796, 9.8
2018-10-21T04:54:03.993Z, glutes, r, 99.679245, 153.13434, 8.9
2018-10-21T04:53:43.426Z, forearms, l, 80.40963, 124.13315, 11.2
2018-10-21T04:53:27.719Z, forearms, r, 87.71849, 126.645515, 9.8
2018-10-21T04:53:09.721Z, chest, l, 99.68702, 174.21582, 7.7
2018-10-21T04:52:04.510Z, chest, r, 99.77063, 177.26645, 7.8
2018-10-21T04:51:19.203Z, calves, l, 96.381454, 135.80894, 10.5
2018-10-21T04:51:01.968Z, calves, r, 98.15726, 138.87946, 10.3
2018-10-21T04:50:42.931Z, biceps, l, 95.87832, 139.73743, 9.7
2018-10-21T04:50:27.673Z, biceps, r, 95.828766, 139.67743, 9.8
2018-10-21T04:50:09.046Z, abs, l, 98.92039, 169.01897, 7.3
2018-10-21T04:49:53.204Z, abs, r, 98.87674, 168.52994, 8.1
2018-10-14T05:20:53.113Z, total, r, 99.57995, 164.36554, 8.7
2018-10-14T05:20:50.948Z, upper_back, l, 99.6038, 161.17494, 7.4
2018-10-14T05:19:52.495Z, upper_back, r, 98.6681, 154.68414, 7.9
2018-10-14T05:19:25.176Z, triceps, l, 97.96511, 155.94669, 9.8
2018-10-14T05:19:02.502Z, triceps, r, 98.201675, 156.92017, 10.5
2018-10-14T05:18:48.145Z, shoulders, l, 98.38287, 149.79352, 10.3
2018-10-14T05:18:32.976Z, shoulders, r, 99.68556, 160.23727, 8.3
2018-10-14T05:18:18.669Z, quads, l, 98.72903, 162.45966, 9.1
2018-10-14T05:18:03.503Z, quads, r, 98.58321, 161.39204, 9.2
2018-10-14T05:17:49.284Z, lower_back, l, 99.621925, 161.21643, 8
2018-10-14T05:17:33.985Z, lower_back, r, 99.82961, 167.63431, 7.3
2018-10-14T05:17:14.634Z, hamstrings, l, 99.54835, 161.4246, 8.5
2018-10-14T05:16:59.246Z, hamstrings, r, 99.49783, 160.64673, 8.7
2018-10-14T05:16:41.870Z, glutes, l, 99.46448, 149.24931, 9.5
2018-10-14T05:16:25.584Z, glutes, r, 99.17679, 145.96967, 10.1
2018-10-14T05:15:55.033Z, forearms, l, 88.2416, 126.84774, 9.4
2018-10-14T05:15:39.777Z, forearms, r, 86.17609, 126.07495, 10.7
2018-10-14T05:15:27.035Z, chest, l, 99.44535, 168.57733, 8.7
2018-10-14T05:15:04.449Z, chest, r, 99.51436, 169.8897, 8.8
2018-10-14T05:14:09.779Z, calves, l, 97.11577, 136.85783, 10.3
2018-10-14T05:13:52.765Z, calves, r, 98.11063, 138.76805, 9.7
2018-10-14T05:13:27.564Z, biceps, l, 96.70416, 140.84604, 10.1
2018-10-14T05:13:12.315Z, biceps, r, 96.75435, 140.92123, 9.8
2018-10-14T05:12:58.904Z, abs, l, 98.847534, 168.21292, 8
2018-10-14T05:12:41.669Z, abs, r, 99.32531, 174.78444, 7.4
2018-10-07T07:18:19.442Z, total, r, 99.47948, 162.62958, 8.8
2018-10-07T07:18:13.183Z, upper_back, l, 98.69431, 154.79205, 8
2018-10-07T07:17:34.165Z, upper_back, r, 98.833786, 155.40404, 8
2018-10-07T07:16:33.776Z, triceps, l, 97.814575, 155.38164, 10.4
2018-10-07T07:16:18.609Z, triceps, r, 97.76421, 155.20076, 10.4
2018-10-07T07:16:00.841Z, shoulders, l, 98.66036, 151.01509, 9.5
2018-10-07T07:15:45.625Z, shoulders, r, 99.383835, 155.98494, 9
2018-10-07T07:15:24.481Z, quads, l, 98.35054, 159.89005, 9.3
2018-10-07T07:15:07.688Z, quads, r, 98.57724, 161.35059, 8.8
2018-10-07T07:14:49.197Z, lower_back, l, 99.742584, 164.31592, 7.6
2018-10-07T07:14:26.968Z, lower_back, r, 99.74125, 164.27432, 7.8
2018-10-07T07:13:59.610Z, hamstrings, l, 98.89097, 154.79025, 9.8
2018-10-07T07:13:41.969Z, hamstrings, r, 98.97567, 155.38202, 10
2018-10-07T07:12:53.687Z, glutes, l, 98.74769, 142.74062, 11.1
2018-10-07T07:12:29.342Z, glutes, r, 99.33684, 147.62169, 9.4
2018-10-07T07:12:09.408Z, forearms, l, 94.85861, 130.22043, 9.2
2018-10-07T07:11:51.724Z, forearms, r, 87.3863, 126.51959, 9.7
2018-10-07T07:11:22.654Z, chest, l, 99.59104, 171.58432, 8
2018-10-07T07:10:38.773Z, chest, r, 99.81065, 179.14612, 8.1
2018-10-07T07:09:54.718Z, calves, l, 98.24398, 139.09398, 9.1
2018-10-07T07:09:33.168Z, calves, r, 95.38802, 134.6603, 10.6
2018-10-07T07:09:10.174Z, biceps, l, 94.504425, 138.26715, 10.1
2018-10-07T07:08:54.878Z, biceps, r, 93.90947, 137.72632, 10
2018-10-07T07:08:29.001Z, abs, l, 99.05413, 170.64716, 7.1
2018-10-07T07:08:11.899Z, abs, r, 99.10582, 171.3374, 7
2018-09-30T06:56:37.738Z, total, r, 99.57752, 164.31898, 8.2
2018-09-30T06:56:35.532Z, upper_back, l, 99.40021, 158.97092, 7.5
2018-09-30T06:56:18.426Z, upper_back, r, 97.9946, 152.44339, 8.5
2018-09-30T06:54:59.859Z, triceps, l, 97.93211, 155.81953, 10.3
2018-09-30T06:54:38.121Z, triceps, r, 98.12662, 156.59875, 9.6
2018-09-30T06:54:22.561Z, shoulders, l, 98.14722, 148.90479, 9.7
2018-09-30T06:54:07.348Z, shoulders, r, 98.747055, 151.44722, 10.2
2018-09-30T06:53:53.760Z, quads, l, 97.992966, 157.93707, 9.6
2018-09-30T06:53:37.023Z, quads, r, 98.655136, 161.90466, 8.5
2018-09-30T06:52:57.282Z, lower_back, l, 99.60088, 160.77881, 8.1
2018-09-30T06:52:42.030Z, lower_back, r, 99.512726, 159.16435, 7.9
2018-09-30T06:52:15.971Z, hamstrings, l, 99.61708, 162.63414, 8.5
2018-09-30T06:51:59.818Z, hamstrings, r, 99.37516, 159.03958, 9.1
2018-09-30T06:51:41.366Z, glutes, l, 99.33248, 147.57175, 9.2
2018-09-30T06:51:22.648Z, glutes, r, 99.61437, 151.7406, 9.2
2018-09-30T06:50:58.172Z, forearms, l, 82.91116, 124.952896, 10.4
2018-09-30T06:50:43.000Z, forearms, r, 93.66392, 129.42804, 9.9
2018-09-30T06:50:15.821Z, chest, l, 99.377304, 167.43213, 9
2018-09-30T06:49:50.576Z, chest, r, 99.67316, 173.78967, 9.2
2018-09-30T06:49:34.471Z, calves, l, 97.8474, 138.18427, 10
2018-09-30T06:49:17.280Z, calves, r, 98.75542, 140.61351, 9.1
2018-09-30T06:48:58.158Z, biceps, l, 96.099686, 140.01352, 10
2018-09-30T06:48:42.858Z, biceps, r, 96.06861, 139.97394, 9.4
2018-09-30T06:48:29.583Z, abs, l, 98.75486, 167.25612, 7.5
2018-09-30T06:48:14.326Z, abs, r, 99.30678, 174.45357, 6.7
2018-09-23T07:00:04.176Z, quads, r, 99.06759, 165.4851, 9.1
2018-09-23T06:59:44.824Z, quads, l, 98.83203, 163.28778, 8.6
2018-09-23T06:59:20.956Z, total, r, 99.50037, 162.96158, 8.8
2018-09-23T06:59:14.830Z, upper_back, l, 97.48019, 151.17305, 8
2018-09-23T06:58:41.147Z, upper_back, r, 97.63999, 151.53937, 8.4
2018-09-23T06:57:58.220Z, triceps, l, 98.17816, 156.81815, 10.3
2018-09-23T06:57:42.738Z, triceps, r, 97.84762, 155.50244, 10.7
2018-09-23T06:57:15.107Z, shoulders, l, 98.5465, 150.48682, 9.8
2018-09-23T06:56:59.001Z, shoulders, r, 98.76387, 151.53438, 9.5
2018-09-23T06:56:21.337Z, quads, l, 98.21209, 159.09, 9.7
2018-09-23T06:56:02.033Z, lower_back, l, 99.39536, 157.41425, 8.8
2018-09-23T06:55:45.332Z, lower_back, r, 99.741264, 164.27478, 7.5
2018-09-23T06:55:26.748Z, hamstrings, l, 98.95806, 155.25519, 9.3
2018-09-23T06:55:11.136Z, hamstrings, r, 99.30334, 158.23755, 8.9
2018-09-23T06:54:53.722Z, glutes, l, 96.40988, 134.37491, 12.9
2018-09-23T06:54:36.622Z, glutes, r, 97.461365, 137.18764, 11.5
2018-09-23T06:54:02.425Z, forearms, l, 82.70846, 124.88569, 10.4
2018-09-23T06:53:47.254Z, forearms, r, 86.05823, 126.03269, 11.2
2018-09-23T06:53:28.360Z, chest, l, 99.11855, 163.97964, 9.2
2018-09-23T06:52:20.270Z, chest, r, 99.46121, 168.8641, 8.7
2018-09-23T06:50:52.528Z, calves, l, 96.01473, 135.35562, 9.8
2018-09-23T06:50:35.384Z, calves, r, 99.29974, 143.11697, 8.4
2018-09-23T06:50:10.223Z, biceps, l, 94.138855, 137.92941, 10.8
2018-09-23T06:49:45.160Z, biceps, r, 96.51997, 140.57869, 9.4
2018-09-23T06:49:25.680Z, abs, l, 99.00725, 170.05226, 6.9
2018-09-23T06:49:08.716Z, abs, r, 99.29756, 174.2923, 6.6
2018-09-16T06:13:37.093Z, total, r, 99.49132, 162.81615, 8.7
2018-09-16T06:13:30.854Z, upper_back, l, 98.12133, 152.8036, 8.5
2018-09-16T06:12:58.721Z, upper_back, r, 97.65428, 151.57324, 8.6
2018-09-16T06:12:21.236Z, triceps, l, 98.55867, 158.64963, 9.6
2018-09-16T06:12:02.427Z, triceps, r, 98.46629, 158.16571, 9.6
2018-09-16T06:11:36.197Z, shoulders, l, 99.333145, 155.48279, 9.7
2018-09-16T06:11:19.139Z, shoulders, r, 99.20868, 154.39345, 9.2
2018-09-16T06:11:03.076Z, quads, l, 98.47191, 160.64615, 9.9
2018-09-16T06:10:47.910Z, quads, r, 98.792816, 162.96448, 8.7
2018-09-16T06:10:28.246Z, lower_back, l, 99.77604, 165.4363, 7.5
2018-09-16T06:10:11.502Z, lower_back, r, 99.605316, 160.86908, 8
2018-09-16T06:09:56.565Z, hamstrings, l, 99.6343, 162.97095, 8.1
2018-09-16T06:09:39.691Z, hamstrings, r, 99.63107, 162.90659, 8.7
2018-09-16T06:09:23.406Z, glutes, l, 98.44895, 141.078, 10.8
2018-09-16T06:09:06.616Z, glutes, r, 98.78118, 142.95041, 10.5
2018-09-16T06:08:23.551Z, forearms, l, 71.56046, 121.46814, 11.7
2018-09-16T06:08:06.005Z, forearms, r, 79.23078, 123.76923, 10.9
2018-09-16T06:07:44.983Z, chest, l, 99.54312, 170.49216, 9.3
2018-09-16T06:06:03.743Z, chest, r, 99.43175, 168.33769, 8.6
